Seed,Train MSE,Train RMSE,Train MAE,Train R2,Test MSE,Test RMSE,Test MAE,Test R2
132,15.180805696396973,3.8962553428127595,3.1042421448905513,0.9455300882916486,129.7308873710308,11.38994676769961,10.5046634250217,-1.5762160026074796
133,12.753627750420799,3.5712221648086806,2.7176139831542963,0.9542389915647573,31.651591574414425,5.625974722162767,5.086971706814233,0.3714578048880989
134,16.201589405049862,4.025119800086683,3.0728024176831514,0.9418674369412764,7.552518027700067,2.7481844966632183,2.0499211064091445,0.8500209302716358
135,8.56184816245438,2.9260635950803224,2.3577495359024914,0.9692794227924353,2.963852688480437,1.721584354157657,1.3410972312644645,0.9411433554478289
136,13.91761720407891,3.7306322793970073,2.915333038905882,0.9500625068617579,14.540373960490896,3.8131842285012794,3.194767817744499,0.711255007654573
137,28.400110886026713,5.329175441475606,4.074192838848762,0.8980981929808627,104.76470191830902,10.235462955739179,9.55960806387442,-1.0804336350405528
138,266.12791076691985,16.313427315157284,11.77298166526938,0.04511235487042475,52.172504063355866,7.223053652255109,6.679313264069731,-0.03604964544576639
139,215.27665371163675,14.672309079065801,11.166788065208577,0.22757062075267342,60.12065708413888,7.753751162123974,6.35552221227575,-0.1938852959855819
140,14.586592154204698,3.819239735104972,3.0542378407604285,0.9476621727031368,28.22618872170436,5.312832457522481,4.290899884259256,0.4394799839031137
141,8.047480689085216,2.8368081868686885,2.2783594527334534,0.9711250132979983,20.12574941993481,4.486173137534352,4.015147004304105,0.6003397589363741
142,13.123460617615201,3.6226317253642,2.8901821640302545,0.9529120024690662,35.01659381336666,5.917482050109376,4.770152565285008,0.3046350705919443
143,11.498047827902745,3.3908771472736587,2.6277929485968814,0.9587441099945763,8.38756030850044,2.8961285034508464,2.309255190248845,0.8334385316598142
144,13.251143400610347,3.6402119994047526,2.9096032340571574,0.952453866711616,28.983709249710977,5.383652036462886,4.433993417245369,0.4244370242340496
145,13.058965058976582,3.6137190066435134,2.8821398465138555,0.953143417550379,24.22187028793891,4.921571932618573,4.322036856192126,0.518998357959239
146,8.462345817142543,2.9090111407731913,2.291088089852962,0.9696364449474054,67.44270959191226,8.212351039252539,7.641427951388886,-0.3392877458162782
147,604.9169452501743,24.5950593666731,18.1556508190227,-1.1704890542458473,173.60847397397646,13.176056844670049,12.386073811848958,-2.4475438957021645
148,17.492887015595333,4.182449882018353,3.3134104458790907,0.9372341606684426,21.618255228642344,4.649543550569491,4.043203396267358,0.5707013480205512
149,50.71034767286087,7.121119832783386,5.218687899607532,0.8180473279428038,45.94389400404046,6.778192532234567,6.271774744104453,0.08763905532537652
150,17.69648118539872,4.206718576919393,3.21105162422612,0.9365036489502037,42.13502923869524,6.491150070572644,5.7535977964048,0.16327608023977846
151,86.07320422647354,9.277564563314746,6.937150746471476,0.691162647857112,51.65538904056189,7.187168360387969,6.3759348551432256,-0.02578069543773598
152,294.7174388625248,17.16733639393499,12.905092635244689,-0.05746909583087989,229.98761141647373,15.165342443099455,14.356041689272278,-3.567129516643515
153,21.942541776516407,4.684286688121939,3.624451403347951,0.9212684532608613,54.46073145893123,7.379751449671677,6.746550270363134,-0.08148961855892689
154,9.107943135957667,3.017936900592467,2.417123844938459,0.9673199915484034,8.322529899415168,2.8848795294457563,2.4912457501446736,0.8347299155695106
155,190.22948983544015,13.79237071120988,10.313743936790612,0.3174417930847747,118.95849967222067,10.906809784360442,10.060530938042533,-1.3622962635356592
156,9.416428475744457,3.068619962742936,2.357351871706405,0.9662131221530922,70.49585984964445,8.396181265887751,8.016632193106195,-0.3999176752935911
157,102.47834779695002,10.123158983091692,6.994337520959242,0.6322997166189651,1718.2583845337217,41.45188034979501,40.80412925437645,-33.12144044147439
158,22.065487322403087,4.697391544506705,3.5462051535552397,0.9208273150786519,13.87062011974758,3.7243281434035294,3.1304077148437472,0.724555082889517
